"GeneID","Count","Chr","Pops","Metapops","Stats","Evidence","SourceIDs","ratio","gene_biotype"
"ENSG00000201830",7,"9","YRI,ACB,ESN,GWD,LWK,MSL","AFR","iHS","LD","03_638,05_358,05_5008,05_7355,05_10232,05_10871,05_14738",7,"misc_RNA"
"ENSG00000203781",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_33,05_643,05_4678,05_7044,05_9932,05_10542,05_14411",7,"unprocessed_pseudogene"
"ENSG00000204231",7,"6","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_240,05_841,05_4894,05_7234,05_10129,05_10744,05_14621",7,"protein_coding"
"ENSG00000212325",7,"10","YRI,ACB,ASW,ESN,LWK","AFR","iHS","LD","02_68,03_650,05_392,05_988,05_5040,05_10264,05_14770",7,"misc_RNA"
"ENSG00000212490",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"snoRNA"
"ENSG00000212588",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"snoRNA"
"ENSG00000213590",7,"9","YRI,ACB,ESN,GWD,LWK,MSL","AFR","iHS","LD","03_645,05_369,05_5015,05_7362,05_10238,05_10879,05_14746",7,"processed_pseudogene"
"ENSG00000213923",7,"22","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_590,05_1204,05_5278,05_7578,05_10471,05_11114,05_14966",7,"protein_coding"
"ENSG00000214402",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_369,05_966,05_5015,05_7362,05_10238,05_10879,05_14746",7,"protein_coding"
"ENSG00000214457",7,"6","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_257,05_852,05_4912,05_7248,05_10145,05_10758,05_14637",7,"processed_pseudogene"
"ENSG00000214660",7,"7","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_290,05_889,05_4938,05_7280,05_10171,05_10794,05_14668",7,"unprocessed_pseudogene"
"ENSG00000217169",7,"6","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_257,05_852,05_4912,05_7248,05_10145,05_10758,05_14637",7,"processed_pseudogene"
"ENSG00000217776",7,"6","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_257,05_852,05_4912,05_7248,05_10145,05_10758,05_14637",7,"processed_pseudogene"
"ENSG00000221496",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"snoRNA"
"ENSG00000223566",7,"7","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_290,05_889,05_4938,05_7280,05_10171,05_10794,05_14668",7,"unprocessed_pseudogene"
"ENSG00000224333",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_12,05_624,05_4659,05_7022,05_9910,05_10523,05_14394",7,"processed_pseudogene"
"ENSG00000224784",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_33,05_643,05_4678,05_7044,05_9932,05_10542,05_14411",7,"processed_pseudogene"
"ENSG00000226401",7,"7","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_290,05_889,05_4938,05_7280,05_10171,05_10794,05_14668",7,"unprocessed_pseudogene"
"ENSG00000226601",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_51,05_661,05_4698,05_7066,05_9944,05_10557,05_14431",7,"lncRNA"
"ENSG00000226721",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_354,05_951,05_5006,05_7353,05_10231,05_10869,05_14737",7,"processed_pseudogene"
"ENSG00000226887",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"protein_coding"
"ENSG00000226950",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"lncRNA"
"ENSG00000229259",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_12,05_624,05_4659,05_7022,05_9910,05_10523,05_14394",7,"unprocessed_pseudogene"
"ENSG00000229515",7,"3","ACB,ASW,ESN,GWD,MSL,YRI,BSP","AFR","iHS","LD","05_115,05_721,05_4778,05_7135,05_10636,05_14507,12_247",7,"processed_pseudogene"
"ENSG00000229797",7,"2","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_71,05_683,05_4734,05_7099,05_9975,05_10595,05_14470",7,"lncRNA"
"ENSG00000229955",7,"22","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_590,05_1204,05_5278,05_7578,05_10471,05_11114,05_14966",7,"lncRNA"
"ENSG00000230386",7,"7","YRI,ACB,ASW,ESN,GWD,MSL","AFR","iHS","LD","02_67,05_291,05_890,05_4939,05_7281,05_10796,05_14669",7,"unprocessed_pseudogene"
"ENSG00000232503",7,"2","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_71,05_683,05_4734,05_7099,05_9975,05_10595,05_14470",7,"processed_pseudogene"
"ENSG00000232735",7,"X","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_602,05_1219,05_5294,05_7594,05_10492,05_11132,05_14978",7,"processed_pseudogene"
"ENSG00000234860",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_359,05_952,05_5009,05_7356,05_10233,05_10873,05_14739",7,"lncRNA"
"ENSG00000236130",7,"9","ACB,ESN,LWK,MSL,YRI","AFR","iHS","LD","05_357,05_5007,05_5008,05_10232,05_10870,05_10871,05_14738",7,"lncRNA"
"ENSG00000236394",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_369,05_966,05_5015,05_7362,05_10238,05_10879,05_14746",7,"lncRNA"
"ENSG00000236846",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_51,05_661,05_4698,05_7066,05_9944,05_10557,05_14431",7,"lncRNA"
"ENSG00000237510",7,"2","ACB,ASW,ESN,LWK,MSL,YRI","AFR","iHS,Tajima_D","LD,DFS","05_64,05_676,05_4721,05_9966,05_10579,05_14458,10_2",7,"transcribed_unprocessed_pseudogene"
"ENSG00000238279",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_33,05_643,05_4678,05_7044,05_9932,05_10542,05_14411",7,"lncRNA"
"ENSG00000239702",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"misc_RNA"
"ENSG00000240253",7,"2","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_71,05_683,05_4734,05_7099,05_9975,05_10595,05_14470",7,"transcribed_unprocessed_pseudogene"
"ENSG00000240474",7,"20","YRI,ACB,ASW,GWD,MSL","AFR","iHS","LD","02_78,03_737,05_567,05_1181,05_7559,05_11096,05_14942",7,"misc_RNA"
"ENSG00000241183",7,"16","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_518,05_1129,05_5192,05_7508,05_10395,05_11032,05_14893",7,"processed_pseudogene"
"ENSG00000242593",7,"7","ACB,ASW,ESN,MSL","AFR","iHS","LD","05_301,05_895,05_896,05_4953,05_4954,05_10808,05_10809",7,"lncRNA"
"ENSG00000244627",7,"22","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_590,05_1204,05_5278,05_7578,05_10471,05_11114,05_14966",7,"transcribed_unprocessed_pseudogene"
"ENSG00000248375",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"processed_pseudogene"
"ENSG00000248469",7,"5","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_232,05_836,05_4886,05_7227,05_10123,05_10734,05_14614",7,"lncRNA"
"ENSG00000248866",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"lncRNA"
"ENSG00000250302",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"lncRNA"
"ENSG00000250801",7,"5","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_232,05_836,05_4886,05_7227,05_10123,05_10734,05_14614",7,"lncRNA"
"ENSG00000250820",7,"5","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_232,05_836,05_4886,05_7227,05_10123,05_10734,05_14614",7,"lncRNA"
"ENSG00000250992",7,"5","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_232,05_836,05_4886,05_7227,05_10123,05_10734,05_14614",7,"lncRNA"
"ENSG00000251458",7,"5","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_232,05_836,05_4886,05_7227,05_10123,05_10734,05_14614",7,"lncRNA"
"ENSG00000251623",7,"5","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_232,05_836,05_4886,05_7227,05_10123,05_10734,05_14614",7,"transcribed_processed_pseudogene"
"ENSG00000252628",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"snRNA"
"ENSG00000252772",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_354,05_951,05_5006,05_7353,05_10231,05_10869,05_14737",7,"snRNA"
"ENSG00000255185",7,"16","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_518,05_1129,05_5192,05_7508,05_10395,05_11032,05_14893",7,"transcribed_unprocessed_pseudogene"
"ENSG00000258828",7,"14","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_478,05_1083,05_5140,05_7468,05_10339,05_10985,05_14849",7,"processed_pseudogene"
"ENSG00000259362",7,"15","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_500,05_1109,05_5171,05_7492,05_10368,05_11013,05_14875",7,"lncRNA"
"ENSG00000259420",7,"15","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_500,05_1109,05_5171,05_7492,05_10368,05_11013,05_14875",7,"lncRNA"
"ENSG00000260120",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"lncRNA"
"ENSG00000260190",7,"9","YRI,ACB,ESN,GWD,LWK,MSL","AFR","iHS","LD","03_645,05_369,05_5015,05_7362,05_10238,05_10879,05_14746",7,"lncRNA"
"ENSG00000260793",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"lncRNA"
"ENSG00000263841",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_33,05_643,05_4678,05_7044,05_9932,05_10542,05_14411",7,"misc_RNA"
"ENSG00000264585",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"miRNA"
"ENSG00000265214",7,"7","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_290,05_889,05_4938,05_7280,05_10171,05_10794,05_14668",7,"miRNA"
"ENSG00000267394",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"lncRNA"
"ENSG00000267691",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"processed_pseudogene"
"ENSG00000267750",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"lncRNA"
"ENSG00000270850",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_12,05_624,05_4659,05_7022,05_9910,05_10523,05_14394",7,"processed_pseudogene"
"ENSG00000271523",7,"20","YRI,ASW,ESN,GWD,LWK,MSL","AFR","iHS","LD","03_733,05_1175,05_5245,05_7553,05_10446,05_11089,05_14935",7,"processed_pseudogene"
"ENSG00000272494",7,"5","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_232,05_836,05_4886,05_7227,05_10123,05_10734,05_14614",7,"unprocessed_pseudogene"
"ENSG00000275107",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"miRNA"
"ENSG00000275318",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_354,05_951,05_5006,05_7353,05_10231,05_10869,05_14737",7,"unprocessed_pseudogene"
"ENSG00000279073",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_369,05_966,05_5015,05_7362,05_10238,05_10879,05_14746",7,"protein_coding"
"ENSG00000279805",14,"22","JPT,CHB,ACB,ASW,CDX,CHS,ESN,GWD,KHV,LWK,MSL,YRI,BSP,NA","EAS,AFR","iHS","LD","03_242,05_589,05_1203,05_2303,05_3438,05_4028,05_5277,05_7576,05_9863,05_10470,05_11113,05_14965,12_241,12_335",7,"TEC"
"ENSG00000282997",7,"13","STU,BEB,GIH,ITU,PJL,NA","SAS","iHS,XPEHH","LD","01_682,05_1599,05_6859,05_8561,05_12577,05_13654,12_1450",7,"lncRNA"
"ENSG00000283900",7,"22","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_590,05_1204,05_5278,05_7578,05_10471,05_11114,05_14966",7,"protein_coding"
"ENSG00000284341",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_369,05_966,05_5015,05_7362,05_10238,05_10879,05_14746",7,"protein_coding"
"ENSG00000285486",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"lncRNA"
"ENSG00000285850",7,"16","CHB,JPT,CHS,CDX,KHV","EAS","iHS","LD","02_37,02_56,02_116,05_2220,05_3357,05_3945,05_9783",7,"lncRNA"
"ENSG00000286161",7,"4","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_175,05_778,05_4822,05_7168,05_10062,05_10674,05_14549",7,"lncRNA"
"ENSG00000287070",7,"9","YRI,ACB,ESN,GWD,LWK,MSL","AFR","iHS","LD","03_638,05_358,05_5008,05_7355,05_10232,05_10871,05_14738",7,"lncRNA"
"ENSG00000287265",7,"6","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_237,05_838,05_4888,05_7231,05_10125,05_10737,05_14618",7,"lncRNA"
"ENSG00000287338",7,"1","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_51,05_661,05_4698,05_7066,05_9944,05_10557,05_14431",7,"lncRNA"
"ENSG00000288062",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_354,05_951,05_5006,05_7353,05_10231,05_10869,05_14737",7,"lncRNA"
"ENSG00000288271",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_354,05_951,05_5006,05_7353,05_10231,05_10869,05_14737",7,"lncRNA"
"ENSG00000288877",7,"17","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_5209,05_7518,05_10414,05_11052,05_14910",7,"lncRNA"
"ENSG00000289349",7,"2","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_83,05_689,05_4743,05_7110,05_9991,05_10604,05_14481",7,"lncRNA"
"ENSG00000289731",7,"5","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_232,05_836,05_4886,05_7227,05_10123,05_10734,05_14614",7,"lncRNA"
"ENSG00000290382",7,"4","ACB,MSL,YRI,ASW,ESN,GWD","AFR","iHS","LD","01_1735,05_154,05_766,05_4806,05_7157,05_10660,05_14531",7,"lncRNA"
"ENSG00000290490",7,"13","YRI,ACB,ASW,ESN,GWD","AFR","iHS","LD","02_72,03_684,05_458,05_1060,05_5119,05_7450,05_14833",7,"lncRNA"
"ENSG00000290700",7,"2","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_71,05_683,05_4734,05_7099,05_9975,05_10595,05_14470",7,"lncRNA"
"ENSG00000290709",7,"16","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_518,05_1129,05_5192,05_7508,05_10395,05_11032,05_14893",7,"lncRNA"
"ENSG00000290897",7,"2","ACB,ASW,ESN,LWK,MSL,YRI","AFR","iHS,Tajima_D","LD,DFS","05_64,05_676,05_4721,05_9966,05_10579,05_14458,10_2",7,"lncRNA"
"ENSG00000291015",7,"22","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_590,05_1204,05_5278,05_7578,05_10471,05_11114,05_14966",7,"lncRNA"
"ENSG00000291168",7,"9","ACB,ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_354,05_951,05_5006,05_7353,05_10231,05_10869,05_14737",7,"lncRNA"
"ENSG00000183230",33,"10","GBR,BEB,CEU,FIN,GIH,IBS,ITU,PJL,TSI,ACB,ASW,CDX,CHB,CHS,CLM,JPT,KHV,LWK,MSL,MXL,PEL,PUR,STU,YRI,BPY,BSP","EUR,SAS,AFR,EAS,AMR","iHS,FayWu_H,Fst,Tajima_D","LD,HFDA,PD,DFS","01_294,01_295,02_11,03_416,05_384,05_980,05_2101,05_2679,05_3242,05_3243,05_3824,05_4403,05_4404,05_5669,05_6244,05_7959,05_9061,05_9658,05_10255,05_10896,05_11453,05_11969,05_12499,05_13072,05_13073,05_13568,05_14131,05_14132,05_14760,07_592,10_19,12_120,12_287",6.6,"protein_coding"
"ENSG00000144455",19,"3","JPT,ACB,ASW,CDX,CHB,CHS,ESN,GWD,LWK,MSL,YRI,BPY,BSP,NA","EAS,AFR,EUR","Tajima_D,iHS,XPEHH","DFS,LD","01_1537,05_106,05_107,05_712,05_713,05_1843,05_3012,05_3571,05_4768,05_4769,05_7126,05_7127,05_10010,05_10625,05_14500,05_14501,12_155,12_197,12_1186",6.33333333333333,"protein_coding"
"ENSG00000078304",25,"14","PJL,BEB,CEU,IBS,YRI,ACB,ASW,CLM,ESN,FIN,GBR,GIH,GWD,LWK,MSL,MXL,PUR,STU,TSI","SAS,EUR,AFR,AMR","FayWu_H,Tajima_D,iHS,Fst","HFDA,DFS,LD,PD","01_767,01_768,02_73,03_450,05_486,05_1093,05_1612,05_2785,05_4513,05_5153,05_5784,05_6352,05_6877,05_7479,05_8071,05_10355,05_10998,05_11550,05_12601,05_13161,05_13162,05_13668,05_14249,05_14861,07_663",6.25,"protein_coding"
"ENSG00000004660",6,"17","ACB,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_525,05_5200,05_7510,05_10404,05_11038,05_14897",6,"protein_coding"
"ENSG00000006756",6,"X","ACB,ASW,ESN,GWD,MSL,YRI","AFR","iHS","LD","05_592,05_1208,05_5280,05_7583,05_11118,05_14969",6,"protein_coding"
"ENSG00000054148",6,"9","YRI,ACB,ASW,ESN,GWD,LWK","AFR","iHS","LD","03_645,05_369,05_965,05_5015,05_7362,05_10238",6,"protein_coding"
"ENSG00000065518",6,"3","ACB,GWD,MSL,YRI,BPY,BSP","AFR","iHS,XPEHH","LD","05_131,05_7148,05_10647,05_14516,12_865,12_940",6,"protein_coding"
"ENSG00000081923",6,"18","ACB,ASW,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_550,05_1161,05_7536,05_10430,05_11071,05_14922",6,"protein_coding"
"ENSG00000087152",6,"17","ACB,ASW,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_535,05_1143,05_7518,05_10414,05_11052,05_14910",6,"protein_coding"
"ENSG00000089012",6,"20","ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_1175,05_5245,05_7553,05_10446,05_11089,05_14935",6,"protein_coding"
"ENSG00000103121",6,"16","PJL,BEB,GIH,ITU,STU","SAS","iHS","LD","01_936,05_1641,05_6914,05_8619,05_12631,05_13700",6,"protein_coding"
"ENSG00000105855",6,"7","YRI,ASW,LWK,MSL","AFR","iHS,nSL","LD","03_599,05_880,05_10162,05_10781,05_14657,06_272",6,"protein_coding"
"ENSG00000112473",6,"6","ACB,ASW,ESN,LWK,MSL,YRI","AFR","iHS","LD","05_240,05_841,05_4894,05_10129,05_10744,05_14621",6,"protein_coding"
"ENSG00000112576",6,"6","ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_843,05_4897,05_7237,05_10132,05_10748,05_14624",6,"protein_coding"
"ENSG00000112578",6,"6","ASW,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_843,05_4897,05_7237,05_10132,05_10748,05_14624",6,"protein_coding"
"ENSG00000115041",6,"2","ASW,ESN,YRI","AFR","iHS,Tajima_D","LD,DFS","05_675,05_4719,05_4720,05_14456,05_14457,10_2",6,"protein_coding"
"ENSG00000116478",6,"1","ACB,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_12,05_4659,05_7022,05_9910,05_10523,05_14394",6,"protein_coding"
"ENSG00000116678",12,"1","LWK,JPT,CHB,ACB,ASW,CHS,KHV,MSL,NA","AFR,EAS","iHS,Fst","LD,PD","01_71,03_6,03_7,05_21,05_632,05_2943,05_3495,05_9311,05_9916,05_10531,07_6,12_320",6,"protein_coding"
"ENSG00000122852",6,"10","ACB,ASW,ESN,GWD,MSL,YRI","AFR","iHS","LD","05_388,05_983,05_5034,05_7382,05_10898,05_14763",6,"protein_coding"
"ENSG00000129351",6,"19","ACB,ASW,ESN,GWD,LWK,MSL","AFR","iHS","LD","05_554,05_1168,05_5239,05_7542,05_10436,05_11077",6,"protein_coding"
"ENSG00000130338",6,"6","YRI,ESN,GWD,LWK,BSP","AFR","iHS,XPEHH","LD","03_597,05_4922,05_7258,05_10156,05_14649,12_963",6,"protein_coding"
"ENSG00000130414",6,"2","YRI,ACB,ASW,ESN,GWD","AFR","FayWu_H,iHS","HFDA,LD","01_1398,05_102,05_708,05_4766,05_7124,05_14497",6,"protein_coding"
"ENSG00000135346",6,"6","ACB,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_257,05_4912,05_7248,05_10145,05_10758,05_14637",6,"protein_coding"
"ENSG00000136938",6,"9","ACB,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_358,05_5008,05_7355,05_10232,05_10871,05_14738",6,"protein_coding"
"ENSG00000137968",12,"1","CDX,CHS,JPT,CHB,KHV,CEU,NA","EAS,EUR","FayWu_H,iHS,Fst","HFDA,LD,PD","01_85,03_14,03_15,03_16,05_1761,05_2945,05_3498,05_3499,05_8745,05_9313,07_715,12_326",6,"protein_coding"
"ENSG00000140297",6,"15","ACB,ASW,ESN,GWD,MSL,YRI","AFR","iHS","LD","05_494,05_1101,05_5161,05_7487,05_11005,05_14868",6,"protein_coding"
"ENSG00000140299",6,"15","ACB,ASW,ESN,GWD,MSL,YRI","AFR","iHS","LD","05_494,05_1101,05_5161,05_7487,05_11005,05_14868",6,"protein_coding"
"ENSG00000140307",6,"15","ACB,ASW,ESN,GWD,MSL,YRI","AFR","iHS","LD","05_494,05_1101,05_5161,05_7487,05_11005,05_14868",6,"protein_coding"
"ENSG00000141376",42,"17","CEU,IBS,TSI,CEU2YRI,STU,GBR,BEB,CDX,CHB,CHS,CLM,FIN,GIH,ITU,JPT,MXL,PEL,PJL,PUR,ASW,earlyEUR,NA","EUR,EUR2AFR,SAS,EAS,AMR,AFR,MDE","FuLi_F,Tajima_D,XPEHH,FayWu_H,FuLi_D,iHS,Fst,SF2,CLR","DFS,LD,HFDA,PD","01_996,01_997,01_998,02_18,02_98,05_1663,05_2243,05_2832,05_2833,05_3381,05_3382,05_3965,05_4558,05_4559,05_5828,05_5829,05_6388,05_6933,05_8111,05_8112,05_8632,05_9202,05_11593,05_12098,05_12099,05_12647,05_12648,05_13208,05_13209,05_13716,05_14287,05_14288,07_330,07_687,08_39,11_33,11_106,12_737,12_1060,12_1140,12_1228,12_1394",6,"protein_coding"
"ENSG00000142609",6,"1","ACB,ESN,LWK,MSL,YRI,BPY","AFR","iHS,XPEHH","LD","05_2,05_4649,05_9901,05_10514,05_14387,12_875",6,"protein_coding"
"ENSG00000144191",6,"2","YRI,ACB,ASW,ESN,MSL","AFR","iHS","LD","02_62,05_65,05_677,05_4724,05_10582,05_14460",6,"protein_coding"
"ENSG00000145087",30,"3","ACB,ASW,ESN,GWD,LWK,MSL,YRI,BEB,CDX,CHS,CLM,FIN,GBR,GIH,IBS,ITU,JPT,KHV,MXL,PEL,PJL,PUR,STU,TSI","AFR,SAS,EAS,AMR,EUR","iHS,FuLi_F","LD,DFS","01_1656,01_1657,03_542,03_543,03_544,05_739,05_740,05_1336,05_1869,05_3600,05_4175,05_4794,05_5426,05_6039,05_6588,05_7729,05_8289,05_8834,05_8835,05_9432,05_9433,05_10648,05_11247,05_11768,05_12299,05_12849,05_12850,05_13391,05_13915,05_14517",6,"protein_coding"
"ENSG00000162526",6,"1","ACB,ESN,GWD,LWK,MSL,YRI","AFR","iHS","LD","05_12,05_4659,05_7022,05_9910,05_10523,05_14394",6,"protein_coding"
"ENSG00000164099",6,"4","ACB,ESN,GWD,LWK,YRI,BSP","AFR","iHS","LD","05_187,05_4833,05_7179,05_10075,05_14564,12_195",6,"protein_coding"
"ENSG00000164483",18,"6","LWK,YRI,ACB,ASW,CEU,CLM,ESN,FIN,GBR,GWD,IBS,MSL,PUR,TSI,BSP","AFR,EUR,AMR","FuLi_D,iHS","DFS,LD","01_2274,03_595,03_596,05_269,05_866,05_2556,05_4294,05_4920,05_5550,05_6142,05_7255,05_7829,05_10153,05_10768,05_12970,05_14021,05_14646,12_228",6,"protein_coding"
"ENSG00000164532",6,"7","ACB,ASW,ESN,GWD,MSL,YRI","AFR","iHS","LD","05_282,05_882,05_4932,05_7272,05_10785,05_14659",6,"protein_coding"
"ENSG00000164631",6,"7","ACB,ASW,ESN,GWD,MSL,YRI","AFR","iHS","LD","05_278,05_875,05_4927,05_7264,05_10777,05_14654",6,"protein_coding"
"ENSG00000166451",6,"16","PJL,BEB,GIH,ITU,STU","SAS","iHS","LD","01_936,05_1641,05_6914,05_8619,05_12631,05_13700",6,"protein_coding"
"ENSG00000173578",6,"3","YRI,ACB,GWD,MSL,BSP","AFR","iHS","LD","03_536,05_115,05_7135,05_10636,05_14507,12_247",6,"protein_coding"
